Zm00001eb408800	ARF	Y	M06714,M00852
Zm00001eb227100	ARF	Y	M01697,M06701,MA1694.1
Zm00001eb136130	ARF	Y	M01697,M06701
Zm00001eb031700	ARF	Y	M01697,M06701,MA1693.1
Zm00001eb157270	ARF	Y	M06714,M00852
Zm00001eb029770	ARF	N	
Zm00001eb142540	ARF	Y	MA1685.1,M06714,M00852
Zm00001eb170540	ARF	Y	MA1686.1,M01697,M06714,M00852
Zm00001eb118970	ARF	Y	MA1698.1
Zm00001eb373970	ARF	Y	M01697,M06701,MA1691.1
Zm00001eb426740	ARF	N	
Zm00001eb243930	ARF	Y	MA1695.1,M06701,M06714,M00852
Zm00001eb292830	ARF	Y	M00852
Zm00001eb076420	ARF	N	
Zm00001eb433020	ARF	Y	M01697,M06701,MA1692.1
Zm00001eb295830	ARF	Y	M06714,M00852
Zm00001eb077170	ARF	N	
Zm00001eb207450	ARF	Y	M01697,M06701,MA1688.1
Zm00001eb067270	ARF	Y	M01697,M06701,MA1697.1
Zm00001eb066640	ARF	Y	M01697,M06701
Zm00001eb273840	ARF	N	
Zm00001eb232120	ARF	Y	M01697,M06701
Zm00001eb221620	ARF	Y	M06708
Zm00001eb273540	ARF	Y	M06708
Zm00001eb152940	ARF	Y	M06714,M00852
Zm00001eb188950	ARID	Y	M06695,M06694
Zm00001eb275690	ARID	Y	M06695,M06694
Zm00001eb099960	ARID	N	
Zm00001eb240740	ARID	N	
Zm00001eb399830	ARR-B	Y	M02296,M02293,M02367,M00873,M02341,M02305,M02297
Zm00001eb009140	ARR-B	Y	M02296,M02293,M02367,M00873,M02341,M02305,M02297
Zm00001eb086410	ARR-B	N	
Zm00001eb388280	ARR-B	Y	M02293,M02367,M02313,M00873,M02341
Zm00001eb374760	ARR-B	Y	M02296,M02293,M02367,M02313,M00873,M02341,M02305,M02297
Zm00001eb365420	ARR-B	Y	M00872,M01278
Zm00001eb227390	ARR-B	N	
Zm00001eb257860	ARR-B	Y	M02296,M02293,M01278,M02367,M02313,M00873,M02341,M02305,M02297
Zm00001eb144290	ARR-B	Y	M00872,M01278
Zm00001eb051350	B3	N	
Zm00001eb250760	B3	N	
Zm00001eb171080	B3	N	
Zm00001eb073010	B3	N	
Zm00001eb171070	B3	N	
Zm00001eb051370	B3	N	
Zm00001eb393690	B3	N	
Zm00001eb030510	B3	N	
Zm00001eb051340	B3	N	
Zm00001eb168870	B3	N	
Zm00001eb022070	B3	N	
Zm00001eb347830	B3	N	
Zm00001eb330690	B3	N	
Zm00001eb066270	B3	N	
Zm00001eb218990	B3	N	
Zm00001eb360750	B3	Y	M01646
Zm00001eb361390	B3	N	
Zm00001eb361400	B3	N	
Zm00001eb361750	B3	N	
Zm00001eb111570	B3	N	
Zm00001eb324300	B3	N	
Zm00001eb268800	B3	N	
Zm00001eb082150	B3	Y	MA1696.1,M01697,M06714,M00852
Zm00001eb197370	B3	N	
Zm00001eb051330	B3	N	
Zm00001eb259870	B3	N	
Zm00001eb198710	B3	N	
Zm00001eb033180	B3	N	
Zm00001eb219020	B3	N	
Zm00001eb268680	B3	N	
Zm00001eb088080	B3	N	
Zm00001eb401610	B3	N	
Zm00001eb290900	B3	N	
Zm00001eb246280	B3	N	
Zm00001eb406950	B3	N	
Zm00001eb421100	B3	N	
Zm00001eb143690	B3	N	
Zm00001eb161000	B3	N	
Zm00001eb144270	B3	N	
Zm00001eb427970	B3	N	
Zm00001eb413890	B3	N	
Zm00001eb006360	B3	N	
Zm00001eb412120	B3	N	
Zm00001eb415750	B3	N	
Zm00001eb001550	B3	N	
Zm00001eb414160	B3	N	
Zm00001eb095880	C2H2	N	
Zm00001eb313610	C2H2	N	
Zm00001eb356490	C2H2	N	
Zm00001eb419830	C2H2	Y	M01858
Zm00001eb325590	C2H2	N	
Zm00001eb199290	C2H2	N	
Zm00001eb313620	C2H2	N	
Zm00001eb097850	C2H2	N	
Zm00001eb353990	C2H2	N	
Zm00001eb181030	C2H2	N	
Zm00001eb313650	C2H2	Y	M01851
Zm00001eb366580	C2H2	Y	M06801,M06802
Zm00001eb313630	C2H2	N	
Zm00001eb357220	C2H2	Y	M06825,M06803,M06795,M06798,M06797,M06809,M06824,M06807,M06796,M06808
Zm00001eb039810	C2H2	Y	M06825,M06803,M06795,M06822,M06823,M06798,M06797,M06809,M06818,M06824,M06807,M06796,M06808
Zm00001eb428960	C2H2	Y	M06825,M06803,M06795,M06822,M06823,M06798,M06797,M06809,M06818,M06824,M06807,M06796,M06808
Zm00001eb039750	C2H2	N	
Zm00001eb428940	C2H2	Y	M06825,M06803,M06795,M06822,M06823,M06798,M06797,M06809,M06818,M06824,M06807,M06796,M06808
Zm00001eb181020	C2H2	N	
Zm00001eb181970	C2H2	N	
Zm00001eb181010	C2H2	N	
Zm00001eb011680	C2H2	N	
Zm00001eb312340	C2H2	Y	MA1416.1
Zm00001eb010170	C2H2	N	
Zm00001eb312310	C2H2	N	
Zm00001eb010180	C2H2	N	
Zm00001eb418410	C2H2	N	
Zm00001eb037730	C2H2	Y	M06806,M06805
Zm00001eb418240	C2H2	N	
Zm00001eb010050	C2H2	Y	M06806,M06805
Zm00001eb214230	C2H2	N	
Zm00001eb266420	C2H2	N	
Zm00001eb199780	C2H2	N	
Zm00001eb271710	C2H2	Y	M01857,M06819,M01167,M00860,M00858,M01856
Zm00001eb298060	C2H2	Y	M01858
Zm00001eb242200	C2H2	Y	M02672,M06825,M06798,M06797,M06818,M06824,M06807,M06808
Zm00001eb267130	C2H2	N	
Zm00001eb072410	C2H2	N	
Zm00001eb271500	C2H2	N	
Zm00001eb434360	C2H2	N	
Zm00001eb320440	C2H2	N	
Zm00001eb320600	C2H2	Y	M06825,M06803,M06795,M06822,M06823,M06798,M06797,M06809,M06818,M06824,M06807,M06796,M06808
Zm00001eb148570	C2H2	Y	M01857,M06819,M01167,M00860,M00858,M01855,M01856
Zm00001eb211760	C2H2	Y	M00860,M01857,M06819
Zm00001eb234180	C2H2	N	
Zm00001eb107730	C2H2	N	
Zm00001eb326310	C2H2	Y	M06799,M00861,M06800,M01852
Zm00001eb326170	C2H2	N	
Zm00001eb190870	C2H2	N	
Zm00001eb325600	C2H2	N	
Zm00001eb243510	C2H2	N	
Zm00001eb294030	C2H2	N	
Zm00001eb339510	C2H2	Y	M06825,M06803,M06795,M06822,M06823,M06798,M06797,M06809,M06818,M06824,M06807,M06796,M06808
Zm00001eb089250	C2H2	N	
Zm00001eb314580	C2H2	Y	M06806,M06805
Zm00001eb350420	C2H2	N	
Zm00001eb224460	C2H2	N	
Zm00001eb244720	C2H2	N	
Zm00001eb112900	C2H2	N	
Zm00001eb348270	C2H2	N	
Zm00001eb423170	C2H2	N	
Zm00001eb424680	C2H2	N	
Zm00001eb259200	C2H2	Y	M01858
Zm00001eb081940	C2H2	N	
Zm00001eb047750	C2H2	Y	M02672
Zm00001eb316580	C2H2	N	
Zm00001eb091800	C2H2	N	
Zm00001eb265630	C2H2	N	
Zm00001eb058370	C2H2	N	
Zm00001eb020300	C2H2	N	
Zm00001eb428390	C2H2	N	
Zm00001eb186650	C2H2	N	
Zm00001eb008010	C2H2	Y	M06825,M06803,M06795,M06822,M06823,M06798,M06797,M06809,M06818,M06824,M06807,M06796,M06808
Zm00001eb368050	C2H2	Y	M01857,M06819,M01167,M00860,M00858,M01855,M01856
Zm00001eb365080	C2H2	N	
Zm00001eb073830	C2H2	Y	M06825,M06803,M06795,M06822,M06823,M06798,M06797,M06809,M06818,M06824,M06807,M06796,M06808
Zm00001eb100660	C2H2	Y	M06806,M06805
Zm00001eb393490	C2H2	N	
Zm00001eb393460	C2H2	N	
Zm00001eb229230	C2H2	N	
Zm00001eb392090	C2H2	Y	M01851
Zm00001eb104750	C2H2	N	
Zm00001eb108460	C2H2	N	
Zm00001eb100360	C2H2	Y	M01851
Zm00001eb003900	C2H2	N	
Zm00001eb104490	C2H2	N	
Zm00001eb429620	C2H2	N	
Zm00001eb160120	C2H2	Y	M06825,M06803,M06795,M06798,M06797,M06809,M06824,M06807,M06796,M06808
Zm00001eb030190	C2H2	N	
Zm00001eb288980	C2H2	N	
Zm00001eb305910	C2H2	Y	M01858
Zm00001eb403060	C2H2	N	
Zm00001eb388390	C2H2	N	
Zm00001eb403020	C2H2	N	
Zm00001eb399180	C2H2	Y	M06806,M06805
Zm00001eb107740	C2H2	N	
Zm00001eb020610	C2H2	N	
Zm00001eb020630	C2H2	N	
Zm00001eb020640	C2H2	N	
Zm00001eb146420	C2H2	Y	M06801,M06802
Zm00001eb151240	C2H2	N	
Zm00001eb250240	C2H2	Y	M06825,M06803,M06795,M06798,M06797,M06809,M06824,M06807,M06796,M06808
Zm00001eb250250	C2H2	Y	M06825,M06803,M06795,M06798,M06797,M06809,M06824,M06807,M06796,M06808
Zm00001eb108210	C2H2	Y	M00861,M01860,M06826
Zm00001eb118840	C2H2	Y	M06825,M06803,M06795,M06822,M06823,M06798,M06797,M06809,M06818,M06824,M06807,M06796,M06808
Zm00001eb164360	C2H2	N	
Zm00001eb289720	C2H2	Y	M01857,M06813,M06819,M00860,M00858,M01855,M01856
Zm00001eb216940	C2H2	N	
Zm00001eb142060	C2H2	N	
Zm00001eb169150	C2H2	N	
Zm00001eb399100	C2H2	N	
Zm00001eb079990	C2H2	N	
Zm00001eb324750	C2H2	N	
Zm00001eb409800	C2H2	N	
Zm00001eb121010	C2H2	Y	M06825,M06803,M06795,M06822,M06823,M06798,M06797,M06809,M06824,M06807,M06796,M06808
Zm00001eb033660	C2H2	N	
Zm00001eb275860	C2H2	N	
Zm00001eb034700	C2H2	N	
Zm00001eb074590	C2H2	N	
Zm00001eb177600	C2H2	N	
Zm00001eb375650	C2H2	Y	M06813,M01855
Zm00001eb408000	C2H2	N	
Zm00001eb407990	C2H2	N	
Zm00001eb200840	C2H2	N	
Zm00001eb136180	C2H2	N	
Zm00001eb074570	C2H2	Y	M01854,M01168,M06817,M01167
Zm00001eb108200	C2H2	Y	M01860,M06826
Zm00001eb080020	C2H2	N	
Zm00001eb080030	C2H2	N	
Zm00001eb099870	C2H2	Y	M01851
Zm00001eb369730	C2H2	N	
Zm00001eb099900	C2H2	Y	M01851
Zm00001eb062540	C2H2	Y	M01857,M06813,M06819,M00860,M00858,M01855,M01856
Zm00001eb012700	C2H2	Y	M01857,M06813,M06819,M00860,M00858,M01855,M01856
Zm00001eb309530	C2H2	N	
Zm00001eb063930	C2H2	N	
Zm00001eb099880	C2H2	Y	M01851
Zm00001eb392440	CAMTA	Y	M06828,M01900,M01901
Zm00001eb085420	CAMTA	N	
Zm00001eb321680	CAMTA	N	
Zm00001eb421120	CAMTA	N	
Zm00001eb143060	CAMTA	N	
Zm00001eb006890	CAMTA	Y	M06828,M01900,M01901
Zm00001eb027800	CAMTA	Y	M06828,M01900,M01901
Zm00001eb223920	CAMTA	Y	M06828,M01900,M01901
Zm00001eb135750	CPP	Y	M02520,M02522,M07298,M07299,M02525,M02526,M02528,M07297,M01321,M02533,M02534,M02523,M07301,M01320,M02529,M02521,M01322,M02527,M01087,M07300,M02530,M07295,M02532,M02535,M02524,M07296,M02531,M01319
Zm00001eb135740	CPP	Y	M02520,M02522,M07298,M07299,M02525,M02526,M02528,M07297,M01321,M02533,M02534,M02523,M07301,M01320,M02529,M02521,M01322,M02527,M01087,M07300,M02530,M07295,M02532,M02535,M02524,M07296,M02531,M01319
Zm00001eb370470	CPP	Y	M02520,M02522,M07298,M07299,M02525,M02526,M02528,M07297,M01321,M02533,M02534,M02523,M07301,M01320,M02529,M02521,M01322,M02527,M01087,M07300,M02530,M07295,M02532,M02535,M02524,M07296,M02531,M01319
Zm00001eb152420	CPP	Y	M02520,M02522,M07298,M07299,M02525,M02526,M02528,M07297,M01321,M02533,M02534,M02523,M07301,M01320,M02529,M02521,M01322,M02527,M01087,M07300,M02530,M07295,M02532,M02535,M02524,M07296,M02531,M01319
Zm00001eb301170	CPP	Y	M02520,M02522,M07298,M07299,M02525,M02526,M02528,M07297,M01321,M02533,M02534,M02523,M07301,M01320,M02529,M02521,M01322,M02527,M01087,M07300,M02530,M07295,M02532,M02535,M02524,M07296,M02531,M01319
Zm00001eb352860	CPP	Y	M02520,M02522,M07298,M07299,M02525,M02526,M02528,M07297,M01321,M02533,M02534,M02523,M07301,M01320,M02529,M02521,M01322,M02527,M01087,M07300,M02530,M07295,M02532,M02535,M02524,M07296,M02531,M01319
Zm00001eb050860	CPP	Y	M02520,M02522,M07298,M07299,M02525,M02526,M02528,M07297,M01321,M02533,M02534,M02523,M07301,M01320,M02529,M02521,M01322,M02527,M01087,M07300,M02530,M07295,M02532,M02535,M02524,M07296,M02531,M01319
Zm00001eb031300	CPP	Y	M02520,M02522,M07298,M07299,M02525,M02526,M02528,M07297,M01321,M02533,M02534,M02523,M07301,M01320,M02529,M02521,M01322,M02527,M01087,M07300,M02530,M07295,M02532,M02535,M02524,M07296,M02531,M01319
Zm00001eb237340	CPP	Y	M02520,M02522,M07298,M07299,M02525,M02526,M02528,M07297,M01321,M02533,M02534,M02523,M07301,M01320,M02529,M02521,M01322,M02527,M01087,M07300,M02530,M07295,M02532,M02535,M02524,M07296,M02531,M01319
Zm00001eb031310	CPP	Y	M02520,M02522,M07298,M07299,M02525,M02526,M02528,M07297,M01321,M02533,M02534,M02523,M07301,M01320,M02529,M02521,M01322,M02527,M01087,M07300,M02530,M07295,M02532,M02535,M02524,M07296,M02531,M01319
Zm00001eb292380	CPP	Y	M02520,M02522,M07298,M07299,M02525,M02526,M02528,M07297,M01321,M02533,M02534,M02523,M07301,M01320,M02529,M02521,M01322,M02527,M01087,M07300,M02530,M07295,M02532,M02535,M02524,M07296,M02531,M01319
Zm00001eb281570	CPP	Y	M02520,M02522,M07298,M07299,M02525,M02526,M02528,M07297,M01321,M02533,M02534,M02523,M07301,M01320,M02529,M02521,M01322,M02527,M01087,M07300,M02530,M07295,M02532,M02535,M02524,M07296,M02531,M01319
Zm00001eb152620	Dof	Y	MA0020.1,M06841,M06840,M01954,M06868,M01955,M01222,M06832,M06863,M06852,M06856,M01957,M01938,M01945,M01943,M01946,M10439,M01948,M06855,M01218,MA0064.1,M06836,M01224,M01221,M06830,M06829,M01949,M06834,M10440,M06857,M01223,M01956,M06835,M00862,M06851,M10438,M01944,M06867,M01947,M06859,MA0053.1,M06843,M01220,M01062,M06849,M01213,M06837,M01952,M06860,M01942,M01214,M01217,M01063,M06864,M06865,M06847,M06833,M06854,M06850,M01219,M10436,M01939,M06866,M06869,M06858,M06842,M06844,M01940,M01951,M01953,M01212,M06831,M01216,M01950,M01215,M06838,M06862,MA0021.1,M06848,M06861,M06853,M06839
Zm00001eb152630	Dof	Y	MA0020.1,M06841,M06840,M01954,M06868,M01955,M01222,M06832,M06863,M06852,M06856,M01957,M01938,M01945,M01943,M01946,M10439,M01948,M06855,M01218,MA0064.1,M06836,M01224,M01221,M06830,M06829,M01949,M06834,M10440,M06857,M01223,M01956,M06835,M00862,M06851,M10438,M01944,M06867,M01947,M06859,MA0053.1,M06843,M01220,M01062,M06849,M01213,M06837,M01952,M06860,M01942,M01214,M01217,M01063,M06864,M06865,M06847,M06833,M06854,M06850,M01219,M10436,M01939,M06866,M06869,M06858,M06842,M06844,M01940,M01951,M01953,M01212,M06831,M01216,M01950,M01215,M06838,M06862,MA0021.1,M06848,M06861,M06853,M06839
Zm00001eb219030	Dof	Y	MA0020.1,M06841,M06840,M01954,M06868,M01955,M01222,M06832,M06863,M06852,M01957,M01938,M01945,M01943,M01946,M10439,M01948,M06855,M01218,MA0064.1,M06836,M01224,M01221,M06830,M06829,M01949,M06834,M10440,M06857,M01223,M01956,M06835,M00862,M06851,M10438,M01944,M06867,M01947,M06859,MA0053.1,M06843,M01220,M01062,M06849,M01213,M06837,M01952,M06860,M01942,M01214,M01217,M01063,M06864,M06865,M06847,M06833,M06854,M06850,M01219,M10436,M01939,M06866,M06869,M06858,M06842,M06844,M01940,M01951,M01953,M01212,M06831,M01216,M01950,M01215,M06838,M06862,MA0021.1,M06848,M06861,M06853,M06839
Zm00001eb211710	Dof	Y	MA0020.1,M06841,M06840,M01954,M06868,M01955,M01222,M06832,M06863,M06852,M06856,M01938,M01945,M01943,M01946,M10439,M01948,M06855,M01218,MA0064.1,M06836,M01224,M01221,M06830,M06829,M01949,M06834,M10440,M06857,M01223,M01956,M06835,M00862,M06851,M10438,M01944,M06867,M01947,M06859,MA0053.1,M06843,M01220,M01062,M06849,M01213,M06837,M01952,M06860,M01942,M01214,M01217,M01063,M06864,M06865,M06847,M06833,M06854,M06850,M01219,M10436,M01939,M06866,M06869,M06858,M06842,M06844,M01940,M01951,M01953,M01212,M06831,M01216,M01950,M01215,M06838,M06862,MA0021.1,M06848,M06861,M06853,M06839
Zm00001eb128310	Dof	Y	MA0020.1,M06841,M06840,M01954,M06868,M01955,M01222,M06832,M06863,M06852,M01957,M01938,M01945,M01943,M01946,M10439,M01948,M06855,M01218,MA0064.1,M06836,M01224,M01221,M06830,M06829,M01949,M06834,M10440,M06857,M01223,M01956,M06835,M00862,M06851,M10438,M01944,M06867,M01947,M06859,MA0053.1,M06843,M01220,M01062,M06849,M01213,M06837,M01952,M06860,M01942,M01214,M01217,M01063,M06864,M06865,M06847,M06833,M06854,M06850,M01219,M10436,M01939,M06866,M06869,M06858,M06842,M06844,M01940,M01951,M01953,M01212,M06831,M01216,M01950,M01215,M06838,M06862,MA0021.1,M06848,M06861,M06853,M06839
Zm00001eb428830	Dof	Y	MA0020.1,M06841,M06840,M01954,M06868,M01955,M01222,M06832,M06863,M06852,M01957,M01938,M01945,M01943,M01946,M10439,M01948,M06855,M01218,MA0064.1,M06836,M01224,M01221,M06830,M06829,M01949,M06834,M10440,M06857,M01223,M01956,M06835,M00862,M06851,M10438,M01944,M06867,M01947,M06859,MA0053.1,M06843,M01220,M01062,M06849,M01213,M06837,M01952,M06860,M01942,M01214,M01217,M01063,M06864,M06865,M06847,M06833,M06854,M06850,M01219,M10436,M01939,M06866,M06869,M06858,M06842,M06844,M01940,M01951,M01953,M01212,M06831,M01216,M01950,M01215,M06838,M06862,MA0021.1,M06848,M06861,M06853,M06839
Zm00001eb062640	Dof	Y	MA0020.1,M06841,M06840,M01954,M06868,M01955,M01222,M06832,M06863,M06852,M06856,M01938,M01945,M01943,M01946,M10439,M01948,M06855,M01218,MA0064.1,M06836,M01224,M01221,M06830,M06829,M01949,M06834,M10440,M06857,M01223,M01956,M06835,M00862,M06851,M10438,M01944,M06867,M01947,M06859,MA0053.1,M06843,M01220,M01062,M06849,M01213,M06837,M01952,M06860,M01942,M01214,M01217,M01063,M06864,M06865,M06847,M06833,M06854,M06850,M01219,M10436,M01939,M06866,M06869,M06858,M06842,M06844,M01940,M01951,M01953,M01212,M06831,M01216,M01950,M01215,M06838,M06862,MA0021.1,M06848,M06861,M06853,M06839
Zm00001eb219550	Dof	Y	MA0020.1,M06841,M06840,M01954,M06868,M01955,M01222,M06832,M06863,M06852,M06856,M01957,M01938,M01945,M01943,M01946,M10439,M01948,M06855,M01218,MA0064.1,M06836,M01224,M01221,M06830,M06829,M01949,M06834,M10440,M06857,M01223,M01956,M06835,M00862,M06851,M10438,M01944,M06867,M01947,M06859,MA0053.1,M06843,M01220,M01062,M06849,M01213,M06837,M01952,M06860,M01942,M01214,M01217,M01063,M06864,M06865,M06847,M06833,M06854,M06850,M01219,M10436,M01939,M06866,M06869,M06858,M06842,M06844,M01940,M01951,M01953,M01212,M06831,M01216,M01950,M01215,M06838,M06862,MA0021.1,M06848,M06861,M06853,M06839
Zm00001eb315950	Dof	Y	MA0020.1,M06841,M06840,M01954,M06868,M01955,M01222,M06832,M06863,M06852,M06856,M01957,M01938,M01945,M01943,M01946,M10439,M01948,M06855,M01218,MA0064.1,M06836,M01224,M01221,M06830,M06829,M01949,M06834,M10440,M06857,M01223,M01956,M06835,M00862,M06851,M10438,M01944,M06867,M01947,M06859,MA0053.1,M06843,M01220,M01062,M06849,M01213,M06837,M01952,M06860,M01942,M01214,M01217,M01063,M06864,M06865,M06847,M06833,M06854,M06850,M01219,M10436,M01939,M06866,M06869,M06858,M06842,M06844,M01940,M01951,M01953,M01212,M06831,M01216,M01950,M01215,M06838,M06862,MA0021.1,M06848,M06861,M06853,M06839
Zm00001eb058480	Dof	Y	MA0020.1,M06841,M06840,M01954,M06868,M01955,M01222,M06832,M06863,M06852,M01957,M01938,M01945,M01943,M01946,M10439,M01948,M06855,M01218,MA0064.1,M06836,M01224,M01221,M06830,M06829,M01949,M06834,M10440,M06857,M01223,M01956,M06835,M00862,M06851,M10438,M01944,M06867,M01947,M06859,MA0053.1,M06843,M01220,M01062,M06849,M01213,M06837,M01952,M06860,M01942,M01214,M01217,M01063,M06864,M06865,M06847,M06833,M06854,M06850,M01219,M10436,M01939,M06866,M06869,M06858,M06842,M06844,M01940,M01951,M01953,M01212,M06831,M01216,M01950,M01215,M06838,M06862,MA0021.1,M06848,M06861,M06853,M06839
Zm00001eb062660	Dof	Y	MA0020.1,M06841,M06840,M01954,M06868,M01955,M01222,M06832,M06863,M06852,M06856,M01938,M01945,M01943,M01946,M10439,M01948,M06855,M01218,MA0064.1,M06836,M01224,M01221,M06830,M06829,M01949,M06834,M10440,M06857,M01223,M01956,M06835,M00862,M06851,M10438,M01944,M06867,M01947,M06859,MA0053.1,M06843,M01220,M01062,M06849,M01213,M06837,M01952,M06860,M01942,M01214,M01217,M01063,M06864,M06865,M06847,M06833,M06854,M06850,M01219,M10436,M01939,M06866,M06869,M06858,M06842,M06844,M01940,M01951,M01953,M01212,M06831,M01216,M01950,M01215,M06838,M06862,MA0021.1,M06848,M06861,M06853,M06839
Zm00001eb219560	Dof	Y	MA0020.1,M06841,M06840,M01954,M06868,M01955,M01222,M06832,M06863,M06852,M06856,M01957,M01938,M01945,M01943,M01946,M10439,M01948,M06855,M01218,MA0064.1,M06836,M01224,M01221,M06830,M06829,M01949,M06834,M10440,M06857,M01223,M01956,M06835,M00862,M06851,M10438,M01944,M06867,M01947,M06859,MA0053.1,M06843,M01220,M01062,M06849,M01213,M06837,M01952,M06860,M01942,M01214,M01217,M01063,M06864,M06865,M06847,M06833,M06854,M06850,M01219,M10436,M01939,M06866,M06869,M06858,M06842,M06844,M01940,M01951,M01953,M01212,M06831,M01216,M01950,M01215,M06838,M06862,MA0021.1,M06848,M06861,M06853,M06839
Zm00001eb211700	Dof	Y	MA0020.1,M06841,M06840,M01954,M06868,M01955,M01222,M06832,M06863,M06852,M06856,M01938,M01945,M01943,M01946,M10439,M01948,M06855,M01218,MA0064.1,M06836,M01224,M01221,M06830,M06829,M01949,M06834,M10440,M06857,M01223,M01956,M06835,M00862,M06851,M10438,M01944,M06867,M01947,M06859,MA0053.1,M06843,M01220,M01062,M06849,M01213,M06837,M01952,M06860,M01942,M01214,M01217,M01063,M06864,M06865,M06847,M06833,M06854,M06850,M01219,M10436,M01939,M06866,M06869,M06858,M06842,M06844,M01940,M01951,M01953,M01212,M06831,M01216,M01950,M01215,M06838,M06862,MA0021.1,M06848,M06861,M06853,M06839
Zm00001eb322390	Dof	Y	MA0020.1,M06841,M06840,M01954,M06868,M01955,M01222,M06832,M06863,M06852,M06856,M01957,M01938,M01945,M01943,M01946,M10439,M01948,M06855,M01218,MA0064.1,M06836,M01224,M01221,M06830,M06829,M01949,M06834,M10440,M06857,M01223,M01956,M06835,M00862,M06851,M10438,M01944,M06867,M01947,M06859,MA0053.1,M06843,M01220,M01062,M06849,M01213,M06837,M01952,M06860,M01942,M01214,M01217,M01063,M06864,M06865,M06847,M06833,M06854,M06850,M01219,M10436,M01939,M06866,M06869,M06858,M06842,M06844,M01940,M01951,M01953,M01212,M06831,M01216,M01950,M01215,M06838,M06862,MA0021.1,M06848,M06861,M06853,M06839
Zm00001eb005380	Dof	Y	MA1823.1,MA0020.1,M06841,M06840,M01954,M06868,M01955,M01222,M06832,M06863,M06852,M01957,M01938,M01945,M01943,M01946,M10439,M01948,M06855,M01218,MA0064.1,M06836,M01224,M01221,M06830,M06829,M01949,M06834,M10440,M06857,M01223,M01956,M06835,M00862,M06851,M10438,M01944,M06867,M01947,M06859,MA0053.1,M06843,M01220,M01062,M06849,M01213,M06837,M01952,M06860,M01942,M01214,M01217,M01063,M06864,M06865,M06847,M06833,M06854,M06850,M01219,M10436,M01939,M06866,M06869,M06858,M06842,M06844,M01940,M01951,M01953,M01212,M06831,M01216,M01950,M01215,M06838,M06862,MA0021.1,M06848,M06861,M06853,M06839
Zm00001eb146810	Dof	Y	MA0020.1,M06841,M06840,M01954,M06868,M01955,M01222,M06832,M06863,M06852,M06856,M01957,M01938,M01945,M01943,M01946,M10439,M01948,M06855,M01218,MA0064.1,M06836,M01224,M01221,M06830,M06829,M01949,M06834,M10440,M06857,M01223,M01956,M06835,M00862,M06851,M10438,M01944,M06867,M01947,M06859,MA0053.1,M06843,M01220,M01062,M06849,M01213,M06837,M01952,M06860,M01942,M01214,M01217,M01063,M06864,M06865,M06847,M06833,M06854,M06850,M01219,M10436,M01939,M06866,M06869,M06858,M06842,M06844,M01940,M01951,M01953,M01212,M06831,M01216,M01950,M01215,M06838,M06862,MA0021.1,M06848,M06861,M06853,M06839
